2023-07-16/07:29:34		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:51		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:51		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:51		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:51		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:51		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:51		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:51		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:52		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:52		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:52		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:52		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:52		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:52		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:52		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:52		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:52		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:52		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:53		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:53		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:53		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:53		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:53		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:53		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:53		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:53		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:53		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:54		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:54		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:54		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:54		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:54		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:54		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:54		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:54		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:54		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:54		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:55		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:55		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:55		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:55		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:55		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:55		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:55		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:55		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:55		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:55		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:56		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:56		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:56		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:56		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:56		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:56		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:56		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:56		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:56		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:57		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:57		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:57		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:57		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:57		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:57		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:57		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:57		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:57		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:57		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:58		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:58		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:58		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:58		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:58		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:58		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:58		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:58		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:58		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:58		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:59		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:59		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:59		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:59		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:59		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:59		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:59		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:59		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:59		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:35:59		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:00		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:00		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:00		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:00		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:00		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:00		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:00		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:00		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:00		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:01		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:01		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:01		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:01		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:01		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:01		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:01		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:01		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:01		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:01		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:02		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:02		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:02		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:02		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:02		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:02		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:02		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:02		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:02		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:02		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:03		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:03		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:03		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:03		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:03		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:03		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:03		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:03		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:03		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:03		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:04		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:04		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:04		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:04		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:04		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:04		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:04		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:04		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:04		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:05		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:05		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:05		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:05		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:05		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:05		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:05		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:05		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:05		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:05		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:06		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:06		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:06		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:06		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:06		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:06		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:06		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:06		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:06		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:06		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:07		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:07		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:07		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:07		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:07		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:07		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:07		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:07		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:07		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:07		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:08		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:08		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:08		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:08		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:08		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:08		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:08		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:08		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:08		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:09		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:09		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:09		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:09		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:09		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:09		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:09		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:09		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:09		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:09		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:10		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:10		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:10		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:10		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:10		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:10		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:10		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:10		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:10		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:10		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:11		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:11		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:11		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:11		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:11		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:11		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:11		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:11		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:11		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:11		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:12		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:12		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:12		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:12		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:12		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
2023-07-16/07:36:12		 energy_efficiency_05012023_122003.csv: File loaded successfully!!
